categoria,taglia,genere,marca,nome_prodotto,prezzo_effettivo,prezzo_ordinario,url_prodotto,modello,sport,colori
Scarpe Sportive,39.0,donna,PUMA,SOFTRIDE ENZO 5 METALLIC  - Scarpe da allenamento - black/warm white/gold,74.99,74.99,https://www.zalando.it/puma-softride-enzo-5-metallic-scarpe-da-allenamento-blackwarm-whitegold-pu141a133-q11.html?size=39,SOFTRIDE ENZO 5 METALLIC,scarpe da allenamento,black/warm white/gold
Scarpe Sportive,39.0,donna,PUMA,POPCAT UNISEX - Ciabatte da mare - white-dark coal,23.0,23.0,https://www.zalando.it/puma-popcat-ciabatte-da-mare-white-dark-coal-pu115i000-a15.html?size=39,POPCAT UNISEX,ciabatte da mare,white-dark coal
Scarpe Sportive,39.0,donna,MIZUNO,WAVE STEALTH NEO 2 UNISEX - Scarpe da pallamano - neo mint/black/frontier blue,152.99,169.99,https://www.zalando.it/mizuno-sneakers-basse-neo-mintblackfrontier-blue-m2744a00t-m11.html?size=39,WAVE STEALTH NEO 2 UNISEX,scarpe da pallamano,neo mint/black/frontier blue
Scarpe Sportive,39.0,donna,ASICS,SNAPDOWN 4 WRESTLING SHOE UNISEX - Scarpe da allenamento - black/white,89.99,89.99,https://www.zalando.it/asics-snapdown-4-wrestling-boxing-shoe-unisex-scarpe-da-allenamento-blackwhite-as144a02a-q11.html?size=39,SNAPDOWN 4 WRESTLING SHOE UNISEX,scarpe da allenamento,black/white
Scarpe Sportive,39.0,donna,ASICS,GEL-TASK 4 - Scarpe da pallamano - white/blue coast,80.99,89.99,https://www.zalando.it/asics-gel-task-4-scarpe-da-pallamano-whiteblue-coast-as141a18d-a13.html?size=39,GEL task 4,scarpe da pallamano, white/blue coast
Scarpe Sportive,39.0,donna,MIZUNO,WAVE MIRAGE 5 UNISEX - Scarpe da pallamano - mint/black/blue,127.99,159.99,https://www.zalando.it/mizuno-sneakers-basse-mintblackblue-m2744a00q-m11.html?size=39,WAVE MIRAGE 5 UNISEX,scarpe da pallamano,mint/black/blue
Scarpe Sportive,39.0,donna,ASICS,GEL-CUMULUS 27 LITE-SHOW - Scarpe da corsa su strada - lite show huddle yellow,159.99,159.99,https://www.zalando.it/asics-scarpe-running-neutre-lite-show-huddle-yellow-as141a1ap-e11.html?size=39,GEL cumulus 27 lite show,scarpe da corsa su strada, lite show huddle yellow
Scarpe Sportive,39.0,donna,PUMA,DARTER PRO - Scarpe da corsa su strada - black black cool dark gray,59.95,80.0,https://www.zalando.it/puma-scarpe-da-allenamento-black-black-cool-dark-gray-zzo32y902-q11.html?size=39,DARTER PRO,scarpe da corsa su strada,black black cool dark gray
Scarpe Sportive,39.0,donna,ASICS,GEL-TASK MT 4 - Scarpe da pallamano - white/blue coast,89.99,99.99,https://www.zalando.it/asics-gel-task-mt-4-scarpe-da-pallamano-whiteblue-coast-as141a18g-a12.html?size=39,GEL task mt 4,scarpe da pallamano, white/blue coast
Scarpe Sportive,39.0,donna,PUMA,PWR NITRO SQD 2 WNS LACE PACK - Scarpe da allenamento - peaceful blue green moon,120.0,120.0,https://www.zalando.it/puma-nitro-scarpe-da-allenamento-peaceful-blue-green-moon-pu141a136-k11.html?size=39,PWR NITRO SQD 2 WNS LACE PACK,scarpe da allenamento,peaceful blue green moon
Scarpe Sportive,39.0,donna,PUMA,FOREVER NITRO - Scarpe da corsa su strada - black pure magenta,160.0,160.0,https://www.zalando.it/puma-sneakers-basse-black-pure-magenta-pu141a16h-q11.html?size=39,FOREVER NITRO,scarpe da corsa su strada,black pure magenta
Scarpe Sportive,39.0,donna,PUMA,FAST-TRAC NITRO - Scarpe da trail running - feather gray pure/magenta modern mint,130.0,130.0,https://www.zalando.it/puma-fast-trac-nitro-scarpe-da-trail-running-feather-graypure-magentamodern-mint-pu111a1hx-c11.html?size=39,FAST trac nitro,scarpe da trail running, feather gray pure/magenta modern mint
Scarpe Sportive,39.0,donna,PUMA,ACCELERATE TURBO - Scarpe da pallamano - white/glowing red/rose quartz/alpine snow,92.99,109.99,https://www.zalando.it/puma-accelerate-turbo-scarpe-da-pallamano-whiteglowing-redrose-quartzalpine-snow-pu141a12w-a11.html?size=39,ACCELERATE TURBO,scarpe da pallamano,white/glowing red/rose quartz/alpine snow
Scarpe Sportive,39.0,donna,MIZUNO,WAVE LUMINOUS 3 - Scarpe da pallavolo - white/lilac/pink,134.99,149.99,https://www.zalando.it/mizuno-wave-luminous-3-scarpe-da-pallavolo-whitelilacpink-m2741a0g2-a13.html?size=39,WAVE LUMINOUS 3,scarpe da pallavolo,white/lilac/pink
Scarpe Sportive,39.0,donna,ASICS,GEL-DEDICATE 8 - Scarpe da tennis per tutte le superfici - light blue/blue coast,66.99,74.99,https://www.zalando.it/asics-gel-dedicate-8-scarpe-da-tennis-per-tutte-le-superfici-light-blueblue-coast-as141a0yz-k12.html?size=39,GEL dedicate 8,scarpe da tennis per tutte le superfici, light blue/blue coast
Scarpe Sportive,39.0,donna,PUMA,MAGNIFY - Scarpe da corsa su strada - black pure magenta,150.0,150.0,https://www.zalando.it/puma-magnify-nitro-scarpe-da-corsa-su-strada-black-pure-magenta-pu141a14c-q11.html?size=39,MAGNIFY,scarpe da corsa su strada,black pure magenta
Scarpe Sportive,39.0,donna,MIZUNO,WAVE LIGHTNING Z8 - Scarpe da pallavolo - white/lilac/pink,143.99,159.99,https://www.zalando.it/mizuno-wave-lightning-z8-scarpe-da-pallavolo-whitelilacpink-m2741a0fo-a14.html?size=39,WAVE LIGHTNING Z8,scarpe da pallavolo,white/lilac/pink
Scarpe Sportive,39.0,donna,ASICS,GEL-CUMULUS 27 - Scarpe da corsa su strada - white lake grey,159.99,159.99,https://www.zalando.it/asics-gel-cumulus-27-scarpe-da-corsa-su-strada-white-lake-grey-as141a1am-a11.html?size=39,GEL cumulus 27,scarpe da corsa su strada, white lake grey
Scarpe Sportive,39.0,donna,UNDER ARMOUR,DYNAMIC 2 - Scarpe da corsa su strada - white,100.0,100.0,https://www.zalando.it/under-armour-dynamic-2-scarpe-da-allenamento-white-un241a0dw-a12.html?size=39,DYNAMIC 2,scarpe da corsa su strada,white
Scarpe Sportive,39.0,donna,UNDER ARMOUR,HOVR SONIC 6 - Scarpe da corsa su strada - black,120.0,120.0,https://www.zalando.it/under-armour-hovr-sonic-6-scarpe-running-neutre-black-un241a0bq-q15.html?size=39,HOVR SONIC 6,scarpe da corsa su strada,black
Scarpe Sportive,39.0,donna,ASICS,GAME FF  - Scarpe da padel - white/purple oxide,80.99,89.99,https://www.zalando.it/asics-game-ff-scarpe-da-padel-whitepurple-oxide-as141a1a4-a11.html?size=39,GAME FF,scarpe da padel,white/purple oxide
Scarpe Sportive,39.0,donna,ASICS,GEL CHALLENGER 14  - Scarpe da padel - dark ube/rose gold,101.99,119.99,https://www.zalando.it/asics-gel-challenger-14-scarpe-da-padel-dark-uberose-gold-as141a0z0-i11.html?size=39,GEL CHALLENGER 14,scarpe da padel,dark ube/rose gold
Scarpe Sportive,39.0,donna,ASICS,GEL-RESOLUTION - Scarpe da corsa su strada - purple oxide rose gold,135.99,159.99,https://www.zalando.it/asics-gel-resolution-scarpe-da-corsa-su-strada-purple-oxide-rose-gold-as141a19y-i11.html?size=39,GEL resolution,scarpe da corsa su strada, purple oxide rose gold
Scarpe Sportive,39.0,donna,PUMA,ULTRA 5 ULTIMATE BRILLIANCE FG  - Scarpe da calcetto con tacchetti - white/black/spring lavender,114.99,229.99,https://www.zalando.it/puma-ultra-5-ultimate-brilliance-fg-scarpe-da-calcetto-con-tacchetti-whiteblackspring-lavender-pu141a110-a11.html?size=39,ULTRA 5 ULTIMATE BRILLIANCE FG,scarpe da calcetto con tacchetti,white/black/spring lavender
Scarpe Sportive,39.0,donna,UNDER ARMOUR,VELOCITI 4 - Scarpe da corsa su strada - summit white,90.97,130.0,https://www.zalando.it/under-armour-technical-performa-w-velociti-4-scarpe-running-neutre-summit-white-un241a0e4-a12.html?size=39,VELOCITI 4,scarpe da corsa su strada,summit white
Scarpe Sportive,39.0,donna,PUMA,DEVIATE NITRO 3 - Scarpe da corsa su strada - pure magenta yellow alert white,170.0,170.0,https://www.zalando.it/puma-deviate-nitro-scarpe-da-corsa-su-strada-pure-magenta-yellow-alert-white-pu111a1hq-i12.html?size=39,DEVIATE NITRO 3,scarpe da corsa su strada,pure magenta yellow alert white
Scarpe Sportive,39.0,donna,PUMA,ULTRA 5 MATCH LIGHT UP FG/AG - Scarpe da calcetto con tacchetti - icy blue/light aqua,66.49,94.99,https://www.zalando.it/puma-ultra-5-match-light-up-fgag-scarpe-da-calcetto-con-tacchetti-icy-bluelight-aqua-pu141a12t-a11.html?size=39,ULTRA 5 MATCH LIGHT UP FG/AG,scarpe da calcetto con tacchetti,icy blue/light aqua
Scarpe Sportive,39.0,donna,UNDER ARMOUR,INFINITE PRO 2 - Scarpe da corsa su strada - black/anthracite/white,129.99,129.99,https://www.zalando.it/under-armour-infinite-pro-2-scarpe-da-corsa-su-strada-blackanthracitewhite-un241a0dz-q11.html?size=39,INFINITE PRO 2,scarpe da corsa su strada,black/anthracite/white
Scarpe Sportive,39.0,donna,ASICS,PATRIOT 13 - Scarpe da corsa su strada - ube/lavender glow,64.99,64.99,https://www.zalando.it/asics-patriot-13-scarpe-da-corsa-su-strada-ubelavender-glow-as141a0w9-i13.html?size=39,PATRIOT 13,scarpe da corsa su strada,ube/lavender glow
Scarpe Sportive,39.0,donna,PUMA,ULTRA 5 ULTIMATE LIGHT UP FG - Scarpe da calcetto con tacchetti - icy blue/white/light aqua,229.99,229.99,https://www.zalando.it/puma-ultra-5-ultimate-light-up-fg-scarpe-da-calcetto-con-tacchetti-icy-bluewhitelight-aqua-pu141a12q-a11.html?size=39,ULTRA 5 ULTIMATE LIGHT UP FG,scarpe da calcetto con tacchetti,icy blue/white/light aqua
Scarpe Sportive,39.0,donna,MIZUNO,WAVE LUMINOUS 3 - Scarpe da pallavolo - mint/black/blue,134.99,149.99,https://www.zalando.it/mizuno-wave-luminous-3-scarpe-da-pallavolo-mintblackblue-m2744a00p-m11.html?size=39,WAVE LUMINOUS 3,scarpe da pallavolo,mint/black/blue
Scarpe Sportive,39.0,donna,MIZUNO,WAVE PHANTOM 3 - Scarpe da pallavolo - white/violet indigo/camellia rose,98.99,109.99,https://www.zalando.it/mizuno-wave-phantom-3-scarpe-da-pallavolo-whiteviolet-indigocamellia-rose-m2741a091-a35.html?size=39,WAVE PHANTOM 3,scarpe da pallavolo,white/violet indigo/camellia rose
Scarpe Sportive,39.0,donna,MIZUNO,WAVE LIGHTNING Z8 MID - Scarpe da pallavolo - white/lilac/pink,152.99,169.99,https://www.zalando.it/mizuno-wave-lightning-z8-mid-scarpe-da-pallavolo-whitelilacpink-m2741a0fw-a14.html?size=39,WAVE LIGHTNING Z8 MID,scarpe da pallavolo,white/lilac/pink
Scarpe Sportive,39.0,donna,ASICS,GEL-CONTEND 9 - Scarpe da corsa su strada - ube/coral reef,69.99,69.99,https://www.zalando.it/asics-gel-contend-9-scarpe-da-corsa-su-strada-ubecoral-reef-as141a197-i12.html?size=39,GEL contend 9,scarpe da corsa su strada, ube/coral reef
Scarpe Sportive,39.0,donna,ASICS,GAME FF  - Scarpe da padel - purple oxide/white,80.99,89.99,https://www.zalando.it/asics-game-ff-scarpe-da-padel-purple-oxidewhite-as141a1a4-i11.html?size=39,GAME FF,scarpe da padel,purple oxide/white
Scarpe Sportive,39.0,donna,UNDER ARMOUR,DYNAMIC 2 - Scarpe da corsa su strada - black/anthracite/white,89.99,99.99,https://www.zalando.it/under-armour-dynamic-2-scarpe-da-allenamento-blackanthracitewhite-un241a0dw-q11.html?size=39,DYNAMIC 2,scarpe da corsa su strada,black/anthracite/white
Scarpe Sportive,39.0,donna,ASICS,GEL CHALLENGER 14 CLAY - da tennis per terra battuta - white/blue coast,101.99,119.99,https://www.zalando.it/asics-gel-challenger-14-da-tennis-per-terra-battuta-whiteblue-coast-as141a0z3-a12.html?size=39,GEL CHALLENGER 14 CLAY,da tennis per terra battuta,white/blue coast
Scarpe Sportive,39.0,donna,PUMA,PWR HYBRID TR UNISEX - Scarpe da allenamento - galactic gray/black/green glare,43.95,80.0,https://www.zalando.it/puma-pwr-hybrid-unisex-scarpe-da-allenamento-galactic-grayblackgreen-glare-pu144a0cq-c11.html?size=39,PWR HYBRID TR UNISEX,scarpe da allenamento,galactic gray/black/green glare
Scarpe Sportive,39.0,donna,PUMA,SOFTRIDE MAYVE - Scarpe da allenamento - black/white,64.99,64.99,https://www.zalando.it/puma-softride-mayve-scarpe-da-allenamento-blackwhite-pu141a11i-q11.html?size=39,SOFTRIDE MAYVE,scarpe da allenamento,black/white
Scarpe Sportive,39.0,donna,JOMA,SPIN LADY - Scarpe da padel - black/pink,79.99,79.99,https://www.zalando.it/joma-spin-lady-scarpe-da-padel-blackpink-j3341a03f-q11.html?size=39,SPIN LADY,scarpe da padel,black/pink
Scarpe Sportive,39.0,donna,PUMA,DARTER PRO - Scarpe da corsa su strada - black yellow alert white,63.95,80.0,https://www.zalando.it/puma-sneakers-basse-black-yellow-alert-white-zzo32y902-e00.html?size=39,DARTER PRO,scarpe da corsa su strada,black yellow alert white
Scarpe Sportive,39.0,donna,ASICS,COURT 3 - Scarpe da tennis per tutte le superfici - indigo fog/white,151.99,189.99,https://www.zalando.it/asics-court-3-scarpe-da-tennis-per-tutte-le-superfici-indigo-fogwhite-as141a1a0-k11.html?size=39,COURT 3,scarpe da tennis per tutte le superfici,indigo fog/white
Scarpe Sportive,39.0,donna,JOMA,POINT LADY - Scarpe da tennis per tutte le superfici - black/copper,104.99,104.99,https://www.zalando.it/joma-point-lady-scarpe-da-tennis-per-tutte-le-superfici-blackcopper-j3341a039-q11.html?size=39,POINT LADY,scarpe da tennis per tutte le superfici,black/copper
Scarpe Sportive,39.0,donna,UNDER ARMOUR,DYNAMIC 2 - Scarpe da corsa su strada - halo gray,100.0,100.0,https://www.zalando.it/under-armour-dynamic-2-scarpe-da-allenamento-halo-gray-un241a0dw-c12.html?size=39,DYNAMIC 2,scarpe da corsa su strada,halo gray
Scarpe Sportive,39.0,donna,ASICS,GEL-CONTEND 9 - Scarpe da corsa su strada - soothing sea/oasis green,69.99,69.99,https://www.zalando.it/asics-gel-contend-9-scarpe-da-corsa-su-strada-soothing-seaoasis-green-as141a197-k13.html?size=39,GEL contend 9,scarpe da corsa su strada, soothing sea/oasis green
Scarpe Sportive,39.0,donna,UNDER ARMOUR,JET '23 - Scarpe da basket - black,60.0,60.0,https://www.zalando.it/under-armour-court-performance-ua-gs-jet-scarpe-da-basket-black-un243a04a-q11.html?size=39,JET '23,scarpe da basket,black
Scarpe Sportive,39.0,donna,NEW BALANCE,U740 UNISEX - Sneakers basse - white,119.99,119.99,https://www.zalando.it/new-balance-u740-unisex-sneakers-basse-white-ne215p03o-a11.html?size=39,U740 UNISEX,sneakers basse,white
Scarpe Sportive,39.0,donna,NEW BALANCE,U740 UNISEX - Sneakers basse - incense,119.99,119.99,https://www.zalando.it/new-balance-u740-unisex-sneakers-basse-incense-ne215p003-b11.html?size=39,U740 UNISEX,sneakers basse,incense
Scarpe Sportive,39.0,donna,NEW BALANCE,U740 UNISEX - Sneakers basse - navy,119.99,119.99,https://www.zalando.it/new-balance-u740-unisex-sneakers-basse-navy-ne215p015-b11.html?size=39,U740 UNISEX,sneakers basse,navy
Scarpe Sportive,39.0,donna,NEW BALANCE,U740 - Sneakers basse - black,119.99,119.99,https://www.zalando.it/new-balance-u740-sneakers-basse-black-ne215p03y-q11.html?size=39,U740,sneakers basse,black
Scarpe Sportive,39.0,donna,NEW BALANCE,U740 - Sneakers basse - blue agate,119.99,119.99,https://www.zalando.it/new-balance-u740-unisex-sneakers-basse-blue-agate-ne215p004-a11.html?size=39,U740,sneakers basse,blue agate
Scarpe Sportive,39.0,donna,NEW BALANCE,U740 UNISEX - Sneakers basse - sea salt,119.99,119.99,https://www.zalando.it/new-balance-sneakers-basse-sea-salt-ne215p03f-a11.html?size=39,U740 UNISEX,sneakers basse,sea salt
Scarpe Sportive,39.0,donna,NEW BALANCE,U740 UNISEX - Sneakers basse - black,119.99,119.99,https://www.zalando.it/new-balance-u740-unisex-sneakers-basse-black-ne215p022-q11.html?size=39,U740 UNISEX,sneakers basse,black
Scarpe Sportive,39.0,donna,NEW BALANCE,U740 - Sneakers basse - white,120.0,120.0,https://www.zalando.it/new-balance-u740-unisex-sneakers-basse-white-ne215p02i-a11.html?size=39,U740,sneakers basse,white
Scarpe Sportive,39.0,donna,ASICS,GEL-CONTEND 9 - Scarpe da corsa su strada - black/graphite grey,69.99,69.99,https://www.zalando.it/asics-gel-contend-9-scarpe-running-neutre-blackgraphite-grey-as141a197-q11.html?size=39,GEL contend 9,scarpe da corsa su strada, black/graphite grey
Scarpe Sportive,39.0,donna,PUMA GOLF,GS-X EFEKT  - Scarpe da golf - white/inky blue,129.99,129.99,https://www.zalando.it/puma-golf-scarpe-da-golf-whiteinky-blue-pu541a01i-a11.html?size=39,GS x efekt,scarpe da golf, white/inky blue
Scarpe Sportive,39.0,donna,JOMA,BLOCK LADY - Scarpe da pallavolo - pink,63.49,104.99,https://www.zalando.it/joma-block-lady-scarpe-da-pallavolo-pink-j3341a03l-j11.html?size=39,BLOCK LADY,scarpe da pallavolo,pink
Scarpe Sportive,39.0,donna,UNDER ARMOUR,APPARITION - Scarpe da allenamento - hydro green,96.99,129.99,https://www.zalando.it/under-armour-hovr-apparition-unisex-scarpe-da-allenamento-hydro-green-un244a02e-m11.html?size=39,APPARITION,scarpe da allenamento,hydro green
Scarpe Sportive,39.0,donna,UNDER ARMOUR,VELOCITI 4 - Scarpe da corsa su strada - white,130.0,130.0,https://www.zalando.it/under-armour-scarpe-running-neutre-white-un241a0e4-a11.html?size=39,VELOCITI 4,scarpe da corsa su strada,white
Scarpe Sportive,39.0,donna,MIZUNO,WAVE STEALTH 6 UNISEX - Scarpe da pallamano - neo mint/black/frontier blue,125.99,139.99,https://www.zalando.it/mizuno-sneakers-basse-neo-mintblackfrontier-blue-m2744a00u-m11.html?size=39,WAVE STEALTH 6 UNISEX,scarpe da pallamano,neo mint/black/frontier blue
Scarpe Sportive,39.0,donna,NEW BALANCE,M1000 UNISEX - Sneakers basse - dark ice wine,169.99,169.99,https://www.zalando.it/new-balance-m1000-unisex-sneakers-basse-dark-ice-wine-ne215p02k-q11.html?size=39,M1000 UNISEX,sneakers basse,dark ice wine
Scarpe Sportive,39.0,donna,NEW BALANCE,M1000 UNISEX - Sneakers basse - silver metallic,169.99,169.99,https://www.zalando.it/new-balance-m1000-unisex-sneakers-basse-silver-metallic-ne215p03n-q11.html?size=39,M1000 UNISEX,sneakers basse,silver metallic
Scarpe Sportive,39.0,donna,NEW BALANCE,UNISEX - Sneakers basse - sea stone,169.99,169.99,https://www.zalando.it/new-balance-unisex-sneakers-basse-sea-stone-ne215p01q-q11.html?size=39,UNISEX,sneakers basse,sea stone
Scarpe Sportive,39.0,donna,NEW BALANCE,M1000 UNISEX  - Sneakers basse - reflection,169.99,169.99,https://www.zalando.it/new-balance-m1000-unisex-sneakers-basse-reflection-ne215p03m-a11.html?size=39,M1000 UNISEX,sneakers basse,reflection
Scarpe Sportive,39.0,donna,NEW BALANCE,M1000 UNISEX - Sneakers basse - black,169.99,169.99,https://www.zalando.it/new-balance-m1000-unisex-sneakers-basse-black-ne215p042-q11.html?size=39,M1000 UNISEX,sneakers basse,black
Scarpe Sportive,39.0,donna,NEW BALANCE,M1000 UNISEX - Sneakers basse - ice wine,169.99,169.99,https://www.zalando.it/new-balance-m1000-unisex-sneakers-basse-ice-wine-ne215p04a-i11.html?size=39,M1000 UNISEX,sneakers basse,ice wine
Scarpe Sportive,39.0,donna,NEW BALANCE,M1000 UNISEX - Sneakers basse - woodland,169.99,169.99,https://www.zalando.it/new-balance-m1000-unisex-sneakers-basse-woodland-ne215p032-n11.html?size=39,M1000 UNISEX,sneakers basse,woodland
Scarpe Sportive,39.0,donna,ASICS,PATRIOT 13 - Scarpe da corsa su strada - black/frosted rose,64.99,64.99,https://www.zalando.it/asics-patriot-13-scarpe-running-neutre-blackfrosted-rose-as141a0w9-q12.html?size=39,PATRIOT 13,scarpe da corsa su strada,black/frosted rose
Scarpe Sportive,39.0,donna,MIZUNO,WAVE LIGHTNING Z8 UNISEX - Scarpe da pallavolo - neo mint/black/frontier blue,143.99,159.99,https://www.zalando.it/mizuno-wave-lightning-z8-unisex-scarpe-da-pallavolo-neo-mintblackfrontier-blue-m2744a00o-m11.html?size=39,WAVE LIGHTNING Z8 UNISEX,scarpe da pallavolo,neo mint/black/frontier blue
Scarpe Sportive,39.0,donna,PUMA,CAVEN 2.0 UNISEX - Scarpe da basket - white/peaceful blue/cool light gray,57.99,64.99,https://www.zalando.it/puma-caven-20-unisex-sneakers-basse-whitepeaceful-bluecool-light-gray-pu115o0nn-a25.html?size=39,CAVEN 2.0 UNISEX,scarpe da basket,white/peaceful blue/cool light gray
Scarpe Sportive,39.0,donna,UNDER ARMOUR,SLIPSPEED MEGA FADE - Scarpe da corsa su strada - black,150.0,150.0,https://www.zalando.it/under-armour-technical-performa-slipspeed-mega-fade-scarpe-da-allenamento-black-un215p004-q11.html?size=39,SLIPSPEED MEGA FADE,scarpe da corsa su strada,black
Scarpe Sportive,39.0,donna,ASICS,GEL-EXCITE 10 - Scarpe da corsa su strada - midnight coral reef,81.0,90.0,https://www.zalando.it/asics-gel-excite-10-scarpe-da-corsa-su-strada-midnight-coral-reef-as141a171-k11.html?size=39,GEL excite 10,scarpe da corsa su strada, midnight coral reef
Scarpe Sportive,39.0,donna,ASICS,GEL-RESOLUTION X - Scarpe da tennis per tutte le superfici - cream/mineral beige,171.54,171.54,https://www.zalando.it/asics-gel-resolution-x-scarpe-da-tennis-per-tutte-le-superfici-creammineral-beige-as141a19w-a12.html?size=39,GEL resolution x,scarpe da tennis per tutte le superfici, cream/mineral beige
Scarpe Sportive,39.0,donna,ASICS,GAME FF CLAY/OC - da tennis per terra battuta - white/blue coast,80.99,89.99,https://www.zalando.it/asics-game-clay-da-tennis-per-terra-battuta-whiteblue-coast-as141a1a3-a11.html?size=39,GAME FF CLAY/OC,da tennis per terra battuta,white/blue coast
Scarpe Sportive,39.0,donna,UNDER ARMOUR,DYNAMIC 2 - Scarpe da corsa su strada - stone,99.99,99.99,https://www.zalando.it/under-armour-dynamic-scarpe-da-allenamento-stone-un241a0dw-b11.html?size=39,DYNAMIC 2,scarpe da corsa su strada,stone
Scarpe Sportive,39.0,donna,PUMA,ULTRA 5 ULTIMATE FG - Scarpe da calcetto con tacchetti - white/black/glowing red,193.16,229.95,https://www.zalando.it/puma-ultra-5-ultimate-fg-scarpe-da-calcetto-con-tacchetti-whiteblackglowing-red-pu141a12r-a11.html?size=39,ULTRA 5 ULTIMATE FG,scarpe da calcetto con tacchetti,white/black/glowing red
Scarpe Sportive,39.0,donna,PUMA,VELOCITY NITRO - Scarpe da corsa su strada - pure magenta,129.99,129.99,https://www.zalando.it/puma-scarpe-running-neutre-pure-magenta-pu141a148-g11.html?size=39,VELOCITY NITRO,scarpe da corsa su strada,pure magenta
Scarpe Sportive,39.0,donna,ASICS,GEL-CHALLENGER 14 - Scarpe da tennis per tutte le superfici - light ube/indigo fog,101.99,119.99,https://www.zalando.it/asics-gel-challenger-14-scarpe-da-tennis-per-tutte-le-superfici-light-ubeindigo-fog-as141a0z8-i11.html?size=39,GEL challenger 14,scarpe da tennis per tutte le superfici, light ube/indigo fog
Scarpe Sportive,39.0,donna,PUMA,FOREVERRUN NITRO - Scarpe da trail running - puma white aquatic,160.0,160.0,https://www.zalando.it/puma-sneakers-basse-puma-white-aquatic-pu141a16q-a11.html?size=39,FOREVERRUN NITRO,scarpe da trail running,puma white aquatic
Scarpe Sportive,39.0,donna,UNDER ARMOUR,SONIC 7 - Scarpe da corsa su strada - white,120.0,120.0,https://www.zalando.it/under-armour-scarpe-da-corsa-su-strada-white-un241a0eu-a11.html?size=39,SONIC 7,scarpe da corsa su strada,white
Scarpe Sportive,39.0,donna,NEW BALANCE,FRESH FOAM ARISHI - Scarpe da corsa su strada - silver metallic,99.95,99.95,https://www.zalando.it/new-balance-fresh-foam-arishi-scarpe-da-corsa-su-strada-silver-metallic-ne241a0hk-d11.html?size=39,FRESH FOAM ARISHI,scarpe da corsa su strada,silver metallic
Scarpe Sportive,39.0,donna,ASICS,PATRIOT 13 - Scarpe da corsa su strada - midnight/light ube,64.99,64.99,https://www.zalando.it/asics-patriot-13-scarpe-da-corsa-su-strada-midnightlight-ube-as141a0w9-k16.html?size=39,PATRIOT 13,scarpe da corsa su strada,midnight/light ube
Scarpe Sportive,39.0,donna,PUMA,KING ULTIMATE FG/AG  - Scarpe da calcetto con tacchetti - frosted dew/fizzy apple/gray skies,109.99,219.99,https://www.zalando.it/puma-king-ultimate-fgag-scarpe-da-calcetto-con-tacchetti-frosted-dewfizzy-applegray-skies-pu141a11g-c11.html?size=39,KING ULTIMATE FG/AG,scarpe da calcetto con tacchetti,frosted dew/fizzy apple/gray skies
Scarpe Sportive,39.0,donna,ASICS,SOLUTION SWIFT FF 2 - Scarpe da tennis per tutte le superfici - white/ube,101.99,119.99,https://www.zalando.it/asics-solution-swift-ff-2-scarpe-da-tennis-per-tutte-le-superfici-whiteube-as141a18u-a11.html?size=39,SOLUTION SWIFT FF 2,scarpe da tennis per tutte le superfici,white/ube
Scarpe Sportive,39.0,donna,UNDER ARMOUR,PHANTOM 4 - Scarpe da corsa su strada - black,130.0,130.0,https://www.zalando.it/under-armour-phantom-4-scarpe-da-allenamento-black-un241a0dh-q12.html?size=39,PHANTOM 4,scarpe da corsa su strada,black
Scarpe Sportive,39.0,donna,PUMA,SOFTRIDE ENZO 5  - Scarpe da allenamento - black white,44.95,75.0,https://www.zalando.it/puma-softride-enzo-5-scarpe-da-allenamento-black-white-pu144a0cn-q12.html?size=39,SOFTRIDE ENZO 5,scarpe da allenamento,black white
Scarpe Sportive,39.0,donna,JOMA,BRESTON LADY - Scarpe da pallamano - white/mint,104.99,104.99,https://www.zalando.it/joma-breston-lady-scarpe-da-pallamano-whitemint-j3341a03k-a11.html?size=39,BRESTON LADY,scarpe da pallamano,white/mint
Scarpe Sportive,39.0,donna,UNDER ARMOUR,INFINITE - Scarpe da corsa su strada - white,100.0,100.0,https://www.zalando.it/under-armour-infinite-scarpe-da-corsa-su-strada-white-un241a0ef-a13.html?size=39,INFINITE,scarpe da corsa su strada,white
Scarpe Sportive,39.0,donna,NEW BALANCE,FRESH FOAM X EVOZ V4 - Scarpe da corsa su strada - phantom,129.99,129.99,https://www.zalando.it/new-balance-fresh-foam-x-evoz-v4-scarpe-da-corsa-su-strada-phantom-ne241a0hd-q11.html?size=39,FRESH FOAM X EVOZ V4,scarpe da corsa su strada,phantom
Scarpe Sportive,39.0,donna,PUMA,CAVEN 2.0 UNISEX - Scarpe da basket - new navy sunny yellow white,65.0,65.0,https://www.zalando.it/puma-caven-sneakers-basse-new-navy-sunny-yellow-white-pu115o0nn-k11.html?size=39,CAVEN 2.0 UNISEX,scarpe da basket,new navy sunny yellow white
Scarpe Sportive,39.0,donna,PUMA,KING ULTIMATE BRILLIANCE FG/AG  - Scarpe da calcetto con tacchetti - white/black/spring lavender,109.99,219.99,https://www.zalando.it/puma-king-ultimate-brilliance-fgag-scarpe-da-calcetto-con-tacchetti-whiteblackspring-lavender-pu141a117-a11.html?size=39,KING ULTIMATE BRILLIANCE FG/AG,scarpe da calcetto con tacchetti,white/black/spring lavender
